SITE,SITEVISITID,SPCODE,AdColCount,AdColDen,Ave.od,Ave.rd,Ave.size,JuvColDen,BLE,TotDZ,AcuteDZ,ChronicDZ,BLE_prev,TotDZ_prev,AcuteDZ_prev,ChronicDZ_prev,METHOD,MISSIONID,DATE_,ANALYSIS_YEAR,OBS_YEAR,REGION,REGION_NAME,ISLAND,ISLANDCODE,SEC_NAME,REEF_ZONE,DEPTH_BIN,LATITUDE,LONGITUDE,MIN_DEPTH_M,MAX_DEPTH_M,AREA_HA,NH,Adpres.abs,Juvpres.abs
TUT-02184,9240,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,10/30/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAM,Forereef,Mid,-14.29188,-170.8065,10.97226,12.49619,NA,NA,0,0
TUT-02186,9261,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,11/6/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAM,Forereef,Deep,-14.29094,-170.8043,19.50625,21.33496,NA,NA,0,0
TUT-02187,9239,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,10/30/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAM,Forereef,Deep,-14.28876,-170.8,19.81103,21.63974,NA,NA,0,0
TUT-02189,9232,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,10/28/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAM,Forereef,Deep,-14.29119,-170.8021,20.4206,21.63974,NA,NA,0,0
TUT-02190,9229,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,10/27/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAM,Forereef,Deep,-14.29162,-170.8064,19.50625,21.63974,NA,NA,0,0
TUT-02191,9241,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,10/30/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAM,Forereef,Shallow,-14.29253,-170.8045,5.181347,6.705273,NA,NA,0,0
TUT-02192,9231,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,10/27/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAM,Forereef,Shallow,-14.28884,-170.7988,3.352636,6.095703,NA,NA,0,0
TUT-02193,9228,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,10/26/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAM,Forereef,Shallow,-14.29232,-170.8042,5.790917,6.400488,NA,NA,0,0
TUT-02194,9283,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,11/13/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAM,Forereef,Shallow,-14.29183,-170.8051,3.962207,7.010058,NA,NA,0,0
TUT-02196,9234,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,10/28/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAM,Forereef,Shallow,-14.2923,-170.8024,4.266992,5.486132,NA,NA,0,0
TUT-02199,9244,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,11/2/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAM,Forereef,Deep,-14.28182,-170.811,20.72539,21.94453,NA,NA,0,0
TUT-02203,9253,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,11/4/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAM,Forereef,Deep,-14.28123,-170.812,20.4206,22.24931,NA,NA,0,0
TUT-02205,9281,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,11/13/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAM,Forereef,Deep,-14.2806,-170.8098,20.72539,21.94453,NA,NA,0,0
TUT-02208,9268,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,11/9/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAA_NO,Forereef,Mid,-14.28836,-170.6777,10.05791,11.58183,NA,NA,0,0
TUT-02209,9267,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,11/9/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAA_NO,Forereef,Mid,-14.28733,-170.675,10.66748,13.71533,NA,NA,0,0
TUT-02210,9276,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,11/11/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAA_SO,Forereef,Mid,-14.28921,-170.6767,11.27705,14.3249,NA,NA,0,0
TUT-02211,9272,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,11/10/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAA_SO,Forereef,Mid,-14.28991,-170.6742,10.97226,13.41055,NA,NA,0,0
TUT-02218,9235,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,10/29/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAA_SO,Forereef,Mid,-14.2937,-170.6749,12.19141,14.02012,NA,NA,0,0
TUT-02219,9236,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,10/29/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAA_SO,Forereef,Mid,-14.29043,-170.6766,11.58183,13.71533,NA,NA,0,0
TUT-02221,9275,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,11/10/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAA_NO,Backreef,Shallow,-14.28985,-170.6799,0.6095703,1.828711,NA,NA,0,0
TUT-02224,9266,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,11/7/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAA_NO,Backreef,Shallow,-14.2892,-170.6806,0.9143554,0.9143554,NA,NA,0,0
TUT-02226,9265,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,11/7/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAA_NO,Backreef,Shallow,-14.28998,-170.6805,0.9143554,2.133496,NA,NA,0,0
TUT-02230,9237,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,10/29/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAA_SO,Forereef,Shallow,-14.2928,-170.6753,5.486132,6.705273,NA,NA,0,0
TUT-02232,9273,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,11/10/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAA_SO,Forereef,Shallow,-14.29089,-170.6741,3.657422,5.790917,NA,NA,0,0
TUT-02235,9238,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,10/29/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAA_SO,Forereef,Shallow,-14.29477,-170.6749,4.876562,6.400488,NA,NA,0,0
TUT-02237,9242,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,10/31/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAA_SO,Backreef,Shallow,-14.29193,-170.6806,0.9143554,1.828711,NA,NA,0,0
TUT-02242,9274,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,11/10/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAA_SO,Backreef,Shallow,-14.29058,-170.6801,1.828711,3.352636,NA,NA,0,0
TUT-02243,9243,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,10/31/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAA_SO,Backreef,Shallow,-14.29282,-170.6791,0.9143554,1.523926,NA,NA,0,0
TUT-02245,9277,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,11/11/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAA_SO,Backreef,Shallow,-14.29122,-170.6796,1.828711,3.657422,NA,NA,0,0
TUT-02248,9269,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,11/9/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAA_NO,Forereef,Shallow,-14.28695,-170.6743,3.962207,6.400488,NA,NA,0,0
TUT-02249,9270,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,11/9/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,FAGAA_NO,Forereef,Shallow,-14.28765,-170.6763,3.657422,5.790917,NA,NA,0,0
TUT-02255,9263,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP1602,11/6/2015,2015,2015,SAMOA,American Samoa,Tutuila,TUT,VATIA_NO,Forereef,Mid,-14.24661,-170.6725,10.66748,12.80098,NA,NA,0,0
TUT-02803,12179,ICRA,14,1.4,0.642857143,0.214285714,14.35714286,1,0,0,0,0,0,0,0,0,DIVER,HA1801,7/18/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_AUNUU_A,Forereef,Deep,-14.29288,-170.5498,21.33496,21.94453,79.25,317,1,1
TUT-02806,12178,ICRA,4,0.4,0,0,13,0,0,0,0,0,0,0,0,0,DIVER,HA1801,7/18/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_AUNUU_A,Forereef,Deep,-14.29304,-170.5525,18.89668,19.81103,79.25,317,1,0
TUT-02808,12181,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/18/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_AUNUU_A,Forereef,Mid,-14.2965,-170.5661,14.02012,14.02012,151.55944,606,0,0
TUT-02812,12180,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/18/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_AUNUU_A,Forereef,Mid,-14.29502,-170.5582,13.41055,14.62969,151.55944,606,0,0
TUT-02850,11952,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/6/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_FAGALUA,Forereef,Deep,-14.36434,-170.7521,22.24931,22.85888,7.729803,31,0,0
TUT-02852,11955,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/6/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_FAGALUA,Forereef,Deep,-14.36085,-170.7504,18.59189,19.20146,7.729803,31,0,0
TUT-02854,11954,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/6/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_FAGALUA,Forereef,Mid,-14.36535,-170.7525,13.41055,14.02012,27.717142,111,0,0
TUT-02855,11953,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/6/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_FAGALUA,Forereef,Mid,-14.36011,-170.7493,13.10576,13.71533,27.717142,111,0,0
TUT-02871,11912,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/4/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_FAGATELE,Forereef,Mid,-14.36512,-170.7635,15.23926,15.54404,20.2,81,0,0
TUT-02874,11913,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/4/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_FAGATELE,Forereef,Mid,-14.36191,-170.7648,13.41055,14.02012,20.2,81,0,0
TUT-02883,11914,ICRA,6,0.6,3.333333333,0,14,0,0,0,0,0,0,0,0,0,DIVER,HA1801,7/4/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_FAGATELE,Forereef,Shallow,-14.36313,-170.7622,2.438281,3.657422,9.4,38,1,0
TUT-02889,11915,ICRA,22,2.2,2.363636364,0.272727273,12.72727273,0.666666667,0,0,0,0,0,0,0,0,DIVER,HA1801,7/4/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_FAGATELE,Forereef,Shallow,-14.36417,-170.7602,3.352636,3.962207,9.4,38,1,1
TUT-02897,11812,ICRA,1,0.1,10,0,68,0,0,0,0,0,0,0,0,0,DIVER,HA1801,6/29/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Deep,-14.23714,-170.6732,21.63974,22.24931,372.8,1174,1,0
TUT-02904,11894,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/3/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Mid,-14.25603,-170.6511,8.838769,10.05791,425,1094,0,0
TUT-02905,11893,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/3/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Mid,-14.24569,-170.6835,9.753124,10.36269,425,1094,0,0
TUT-02906,11864,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/1/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NW_OPEN,Forereef,Deep,-14.23039,-170.6958,21.03017,21.33496,257.7,1031,0,0
TUT-02907,11857,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/1/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NW_OPEN,Forereef,Mid,-14.28835,-170.7689,12.19141,12.80098,220.3,881,0,0
TUT-02908,11833,ICRA,13,1.3,3.307692308,0,13.07692308,0.666666667,0,0,0,0,0,0,0,0,DIVER,HA1801,6/30/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NW_OPEN,Forereef,Shallow,-14.26109,-170.7059,2.743066,3.352636,130.4,522,1,1
TUT-02916,11895,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/3/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Shallow,-14.24835,-170.6704,3.352636,3.657422,272.9,1001,0,0
TUT-02927,11813,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,6/29/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Mid,-14.24689,-170.6643,10.97226,13.41055,425,1094,0,0
TUT-02929,11814,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,6/29/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Mid,-14.23855,-170.6694,13.41055,14.02012,425,1094,0,0
TUT-02935,11832,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,6/30/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NW_OPEN,Forereef,Deep,-14.26344,-170.7134,19.50625,19.81103,257.7,1031,0,0
TUT-02937,11879,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/2/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NW_OPEN,Forereef,Deep,-14.28841,-170.7591,19.81103,20.11582,257.7,1031,0,0
TUT-02938,11865,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/1/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NW_OPEN,Forereef,Mid,-14.29947,-170.8153,12.80098,13.41055,220.3,881,0,0
TUT-02942,11877,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/2/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NW_OPEN,Forereef,Deep,-14.28232,-170.7339,21.94453,22.5541,257.7,1031,0,0
TUT-02944,11878,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/2/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NW_OPEN,Forereef,Deep,-14.29076,-170.7467,18.59189,19.81103,257.7,1031,0,0
TUT-02948,11866,ICRA,1,0.1,0,5,8,0,0,0,0,0,0,0,0,0,DIVER,HA1801,7/1/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NW_OPEN,Forereef,Shallow,-14.29313,-170.809,3.962207,5.790917,130.4,522,1,0
TUT-02952,11888,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/2/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NW_OPEN,Forereef,Shallow,-14.29198,-170.7923,4.266992,4.876562,130.4,522,0,0
TUT-02954,11858,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/1/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NW_OPEN,Forereef,Shallow,-14.29084,-170.7888,4.266992,5.486132,130.4,522,0,0
TUT-03006,12160,ICRA,1,0.1,3,0,8,0,0,0,0,0,0,0,0,0,DIVER,HA1801,7/17/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_SW_OPEN,Forereef,Deep,-14.36034,-170.7864,24.38281,24.99238,266.2,1034,1,0
TUT-03020,12162,ICRA,37,3.7,8.027027027,0.189189189,26.54054054,1,0,0,0,0,0,0,0,0,DIVER,HA1801,7/17/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_SW_OPEN,Forereef,Mid,-14.33662,-170.8041,12.80098,13.71533,227.5,799,1,1
TUT-03021,12161,ICRA,7,0.7,1.714285714,0.142857143,24.57142857,0,0,0.1,0,0.1,0,14.28571429,0,14.28571429,DIVER,HA1801,7/17/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_SW_OPEN,Forereef,Mid,-14.34374,-170.7891,14.62969,16.15361,227.5,799,1,0
TUT-03023,12164,ICRA,119,11.9,8.235294118,0.521008403,28.82352941,2,0,0.1,0,0.1,0,0.840336134,0,0.840336134,DIVER,HA1801,7/17/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_SW_OPEN,Forereef,Shallow,-14.32686,-170.8338,4.876562,5.486132,208.8,809,1,1
TUT-03026,12163,ICRA,19,1.9,2.736842105,0.684210526,26.68421053,0,0,0,0,0,0,0,0,0,DIVER,HA1801,7/17/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_SW_OPEN,Forereef,Shallow,-14.33066,-170.8141,4.571777,5.181347,208.8,809,1,0
TUT-03043,11892,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/3/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Deep,-14.25079,-170.6422,23.16367,24.38281,372.8,1174,0,0
TUT-04001,13753,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/28/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_VATIA,Forereef,Mid,-14.24872,-170.6709,8.8392,9.7536,NA,NA,0,0
TUT-04003,13754,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/28/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_VATIA,Forereef,Mid,-14.24771,-170.6697,10.3632,11.5824,NA,NA,0,0
TUT-04004,13741,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/25/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_VATIA,Forereef,Shallow,-14.24983,-170.6734,4.8768,6.096,NA,NA,0,0
TUT-04005,13730,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/23/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_VATIA,Forereef,Mid,-14.24694,-170.6691,13.716,14.3256,NA,NA,0,0
TUT-04006,13743,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/25/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_VATIA,Forereef,Mid,-14.24956,-170.6729,6.096,7.9248,NA,NA,0,0
TUT-04007,13742,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/25/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_VATIA,Forereef,Mid,-14.24864,-170.6706,9.144,10.9728,NA,NA,0,0
TUT-04008,13744,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/25/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_VATIA,Forereef,Mid,-14.24658,-170.668,9.144,10.9728,NA,NA,0,0
TUT-04009,13728,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/23/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_VATIA,Forereef,Mid,-14.24859,-170.6738,5.7912,6.7056,NA,NA,0,0
TUT-04010,13732,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/23/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_VATIA,Forereef,Mid,-14.24807,-170.6734,7.62,8.5344,NA,NA,0,0
TUT-04011,13747,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/27/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_VATIA,Forereef,Mid,-14.24688,-170.6728,9.4488,10.0584,NA,NA,0,0
TUT-04014,13749,ICRA,1,0.133333333,0,0,7,0,0,0,0,0,0,0,0,0,DIVER,MP2006,1/27/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_VATIA,Forereef,Mid,-14.24396,-170.6693,9.144,12.192,NA,NA,1,0
TUT-04015,13729,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/23/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_VATIA,Forereef,Mid,-14.24724,-170.6731,10.668,11.2776,NA,NA,0,0
TUT-04016,13752,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/28/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_VATIA,Forereef,Mid,-14.24594,-170.6717,8.8392,9.7536,NA,NA,0,0
TUT-04018,13757,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/29/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_VATIA,Forereef,Shallow,-14.24973,-170.6744,2.1336,2.7432,NA,NA,0,0
TUT-04022,13748,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/27/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_VATIA,Forereef,Mid,-14.24569,-170.6718,8.8392,9.4488,NA,NA,0,0
TUT-04025,13745,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/25/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_VATIA,Forereef,Shallow,-14.24786,-170.6735,3.9624,5.7912,NA,NA,0,0
TUT-04028,13746,ICRA,1,0.133333333,0,0,22,0,0,0,0,0,0,0,0,0,DIVER,MP2006,1/25/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_VATIA,Forereef,Shallow,-14.24514,-170.6712,3.3528,5.1816,NA,NA,1,0
TUT-04029,13758,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/29/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_VATIA,Forereef,Shallow,-14.24748,-170.6734,2.1336,3.048,NA,NA,0,0
TUT-04031,13759,ICRA,49,6.533333333,1.755102041,0.346938776,16.69387755,0.333333333,0,0,0,0,0,0,0,0,DIVER,MP2006,1/29/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_VATIA,Forereef,Shallow,-14.24367,-170.6703,3.048,4.8768,NA,NA,1,1
TUT-04033,13750,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/27/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_VATIA,Forereef,Shallow,-14.24985,-170.6727,2.1336,3.048,NA,NA,0,0
TUT-04034,13755,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/28/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_VATIA,Forereef,Shallow,-14.24971,-170.6722,3.3528,3.6576,NA,NA,0,0
TUT-04038,13731,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/23/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_VATIA,Forereef,Shallow,-14.24886,-170.6711,3.048,4.2672,NA,NA,0,0
TUT-04040,13751,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/27/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_VATIA,Forereef,Shallow,-14.24936,-170.6702,2.1336,3.3528,NA,NA,0,0
TUT-04043,13756,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/28/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_VATIA,Forereef,Shallow,-14.24653,-170.6682,3.6576,4.8768,NA,NA,0,0
TUT-04100,13705,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/15/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_FAGAALU,Forereef,Mid,-14.28678,-170.6741,15.5448,16.764,NA,NA,0,0
TUT-04101,13704,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/15/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_FAGAALU,Forereef,Mid,-14.28771,-170.6759,9.7536,10.9728,NA,NA,0,0
